iso3,year,gdp_per_capita,pop_density,sanitation,water
TUN,2012,12436.3955,70.8654,88.27872,91.68983
TUN,2013,12587.995,71.71321,89.17341,92.130516
TUN,2014,12824.003,72.56884,90.0672,92.56746
TUN,2015,12802.792,73.39257,90.96104,93.00175
TUN,2016,12803.88,74.20621,91.85409,93.4329
TUN,2017,12955.401,74.99037,92.74574,93.86062
TUN,2018,13163.195,75.73066,93.635475,94.28474
TUR,2000,14856.915,85.00962,86.53261,92.520775
TUR,2001,13872.129,86.07399,86.692406,92.606995
TUR,2002,14587.895,87.11822,87.487686,92.81759
TUR,2003,15255.718,88.13551,88.26703,93.02409
TUR,2004,16583.883,89.12415,89.030815,93.2266
TUR,2005,17902.596,90.08167,89.778534,93.42498
TUR,2006,18972.01,91.01172,90.51103,93.61948
TUR,2007,19909.084,91.92806,91.22807,93.81003
TUR,2008,19839.584,92.98279,91.93022,93.996796
TUR,2009,18612.193,94.15543,92.617096,94.179665
TUR,2010,19897.447,95.30134,93.289276,94.35881
TUR,2011,21760.43,96.42972,93.94679,94.53425
TUR,2012,22517.715,97.70564,94.5901,94.70611
TUR,2013,24117.312,99.27242,95.218185,94.87404
TUR,2014,24888.852,101.39438,95.83199,95.03833
TUR,2015,25984.803,103.96453,96.43179,95.19904
TUR,2016,26489.645,106.09265,97.018074,95.3563
TUR,2017,28194.688,107.952736,97.59109,95.510155
TUR,2018,28780.303,109.68383,98.1514,95.66077
TUV,2000,3721.8994,318.86667,78.93624,98.948906
TUV,2001,3705.5923,320.26666,79.365746,98.95477
TUV,2002,4042.9011,321.5,79.792404,98.960075
TUV,2003,3838.4036,323.83334,80.2317,98.96373
TUV,2004,3704.9272,327.96667,80.67252,98.965546
TUV,2005,3488.5364,332.13333,81.10615,98.96595
TUV,2006,3532.3994,335.93332,81.60221,98.96493
TUV,2007,3737.8787,340.13333,82.09297,98.96249
TUV,2008,3933.374,344.8,82.57843,98.95863
TUV,2009,3638.1875,349.3,83.05848,98.953384
TUV,2010,3506.0603,354.5,83.533195,98.94675
TUV,2011,3687.4392,360.13333,84.00262,98.93873
TUV,2012,3558.1523,365.33334,84.46677,98.92933
TUV,2013,3690.242,367.6,84.92561,98.91862
TUV,2014,3695.9534,366.9,85.379135,98.9068
TUV,2015,4088.7659,366.16666,85.82755,98.89393
TUV,2016,4333.249,365.03333,86.27112,98.8801
TUV,2017,4464.259,363.06668,86.710075,98.86536
TUV,2018,4575.869,359.16666,87.14468,98.84976
TWN,2000,,630.694,,
TWN,2001,,633.89594,,
TWN,2002,,637.303,,
TWN,2003,,640.0488,,
TWN,2004,,642.34485,,
TWN,2005,,644.59,,
TWN,2006,,647.12354,,
TWN,2007,,649.7295,,
TWN,2008,,651.9694,,
TWN,2009,,654.1755,,
TWN,2010,,655.8613,,
TWN,2011,,657.2459,,
TWN,2012,,659.30426,,
TWN,2013,,661.3067,,
TWN,2014,,662.8865,,
TWN,2015,,664.48065,,
TWN,2016,,666.087,,
TWN,2017,,667.40894,,
TWN,2018,,668.1533,,
TZA,2000,1839.9366,38.677063,3.446462,28.611532
TZA,2001,1899.7454,39.736176,4.732904,29.867762
TZA,2002,1982.6443,40.778168,6.0216975,31.124126
TZA,2003,2059.8374,41.87125,7.342047,32.4758
TZA,2004,2155.2415,43.02288,8.689901,33.947117
TZA,2005,2253.0933,44.233555,10.040788,35.428352
TZA,2006,2334.1045,45.48984,11.395584,36.919506
TZA,2007,2423.616,46.7775,12.75487,38.419598
TZA,2008,2493.2593,48.059074,14.119749,39.929058
TZA,2009,2560.811,49.2594,15.490306,41.445488
TZA,2010,2654.8035,50.52889,16.86804,42.970222
TZA,2011,2779.7078,51.963615,18.25323,44.501354
TZA,2012,2822.4854,53.48189,19.647074,46.039227
TZA,2013,2924.8633,55.118687,21.049833,47.58197
TZA,2014,3027.569,56.84297,22.461695,49.127773
TZA,2015,3111.4446,58.727657,23.883436,50.676167
TZA,2016,3214.2468,60.763165,25.315386,52.225857
TZA,2017,3318.2883,62.827827,26.758528,53.776814
TZA,2018,3392.6887,64.8421,28.213392,55.328186
UGA,2000,1487.005,119.6896,14.711663,26.235704
UGA,2001,1516.9642,123.40753,15.10441,27.529882
UGA,2002,1598.5829,127.33329,15.496653,28.850449
UGA,2003,1649.1483,131.41893,15.888348,30.196743
UGA,2004,1709.3616,135.42047,16.279598,31.568563
UGA,2005,1765.0378,139.45386,16.66977,32.963303
UGA,2006,1898.9791,143.59668,17.05956,34.382626
UGA,2007,1999.0625,147.88269,17.448483,35.824383
UGA,2008,2110.1006,152.30176,17.836786,37.28873
UGA,2009,2188.299,156.84793,18.224138,38.774
UGA,2010,2244.606,161.53401,18.61078,40.280254
UGA,2011,2384.4653,166.34023,18.996529,41.80625
UGA,2012,2405.0945,171.24194,19.381472,43.35154
UGA,2013,2420.8882,176.22707,19.76516,44.914078
UGA,2014,2470.504,181.5058,20.148092,46.494545
UGA,2015,2520.02,187.17058,20.529951,48.09126
UGA,2016,2554.2278,193.49269,20.910435,49.702606
UGA,2017,2543.8477,200.36597,21.289505,51.32773
UGA,2018,2613.88,207.29024,21.666872,52.965107
UKR,2000,10364.0625,85.53099,94.39661,98.20391
UKR,2001,11379.386,84.75467,94.51757,98.247406
UKR,2002,12092.789,84.01325,94.643135,98.2726
UKR,2003,13342.88,83.388214,94.77155,98.26404
UKR,2004,15021.066,82.808945,94.95417,97.79284
UKR,2005,15610.573,82.12903,95.13737,97.3193
UKR,2006,16901.508,81.599396,95.318535,96.84238
UKR,2007,18374.014,81.22679,95.49861,96.36249
UKR,2008,18883.986,80.8063,95.67764,95.87966
UKR,2009,16092.796,80.46899,95.85558,95.393906
UKR,2010,16811.795,80.17949,96.028465,94.90721
UKR,2011,17783.957,79.923805,96.20088,94.4191
UKR,2012,17848.74,79.755005,96.372894,93.929565
UKR,2013,17889.092,79.61125,96.54449,93.75842
UKR,2014,16978.812,79.3448,96.71566,93.28569
UKR,2015,15403.71,79.02123,96.834206,93.31873
UKR,2016,15856.8125,78.731155,96.95235,93.35138
UKR,2017,16310.36,78.41912,97.07005,93.383705
UKR,2018,16978.984,78.0271,97.1877,93.41454
UNSDG_ANZ,2000,,,99.992645,99.760574
UNSDG_ANZ,2001,,,99.99302,99.75956
UNSDG_ANZ,2002,,,99.9934,99.76048
UNSDG_ANZ,2003,,,99.99379,99.779175
UNSDG_ANZ,2004,,,99.99417,99.79758
UNSDG_ANZ,2005,,,99.99455,99.8157
UNSDG_ANZ,2006,,,99.99493,99.83357
UNSDG_ANZ,2007,,,99.9953,99.851234
UNSDG_ANZ,2008,,,99.995674,99.86873
UNSDG_ANZ,2009,,,99.99605,99.88617
UNSDG_ANZ,2010,,,99.99642,99.90232
UNSDG_ANZ,2011,,,99.9968,99.90959
UNSDG_ANZ,2012,,,99.99718,99.916824
UNSDG_ANZ,2013,,,99.99756,99.92413
UNSDG_ANZ,2014,,,99.99794,99.96768
UNSDG_ANZ,2015,,,99.99833,99.97485
UNSDG_ANZ,2016,,,99.99871,99.974846
UNSDG_ANZ,2017,,,99.99909,99.97483
UNSDG_ANZ,2018,,,99.99947,99.97481
UNSDG_CSA,2000,,,24.21215,81.81674
UNSDG_CSA,2001,,,26.18298,82.30182
UNSDG_CSA,2002,,,28.282137,82.86675
UNSDG_CSA,2003,,,30.399624,83.425766
UNSDG_CSA,2004,,,32.721127,84.00679
UNSDG_CSA,2005,,,35.085236,84.5328
UNSDG_CSA,2006,,,37.476524,85.10182
UNSDG_CSA,2007,,,39.87802,85.68525
UNSDG_CSA,2008,,,42.28887,86.26302
UNSDG_CSA,2009,,,44.71157,86.82902
UNSDG_CSA,2010,,,47.148994,87.39691
UNSDG_CSA,2011,,,49.59744,87.95885
UNSDG_CSA,2012,,,52.059433,88.51806
UNSDG_CSA,2013,,,54.5377,89.080475
UNSDG_CSA,2014,,,57.02978,89.64156
UNSDG_CSA,2015,,,59.535862,90.204994
UNSDG_CSA,2016,,,62.054867,90.77001
UNSDG_CSA,2017,,,64.58279,91.332214
UNSDG_CSA,2018,,,67.109856,91.89206
UNSDG_ENA,2000,,,97.05184,98.74261
UNSDG_ENA,2001,,,96.4148,98.76223
UNSDG_ENA,2002,,,95.36021,98.78234
UNSDG_ENA,2003,,,95.42581,98.800995
UNSDG_ENA,2004,,,95.50537,98.7976
UNSDG_ENA,2005,,,95.586845,98.6556
UNSDG_ENA,2006,,,95.679344,98.65324
UNSDG_ENA,2007,,,95.843376,98.65242
UNSDG_ENA,2008,,,96.00388,98.65181
UNSDG_ENA,2009,,,96.15953,98.65175
UNSDG_ENA,2010,,,96.31273,98.65596
UNSDG_ENA,2011,,,96.45722,98.65985
UNSDG_ENA,2012,,,96.5971,98.662346
UNSDG_ENA,2013,,,96.734055,98.67715
UNSDG_ENA,2014,,,96.86845,98.6805
UNSDG_ENA,2015,,,97.00464,98.70263
UNSDG_ENA,2016,,,97.140305,98.72423
UNSDG_ENA,2017,,,97.26507,98.74557
UNSDG_ENA,2018,,,97.38119,98.7669
UNSDG_ESEA,2000,,,60.488365,81.36102
UNSDG_ESEA,2001,,,61.28764,81.79303
UNSDG_ESEA,2002,,,63.115227,82.95366
UNSDG_ESEA,2003,,,64.80047,83.74507
UNSDG_ESEA,2004,,,66.47044,84.520805
UNSDG_ESEA,2005,,,68.125114,85.276794
UNSDG_ESEA,2006,,,69.751785,86.00864
UNSDG_ESEA,2007,,,71.3892,86.72233
UNSDG_ESEA,2008,,,73.00958,87.420044
UNSDG_ESEA,2009,,,74.61108,88.09766
UNSDG_ESEA,2010,,,76.19369,88.74342
UNSDG_ESEA,2011,,,77.74847,89.33108
UNSDG_ESEA,2012,,,79.28247,89.8949
UNSDG_ESEA,2013,,,80.7992,90.44055
UNSDG_ESEA,2014,,,82.29986,90.96888
UNSDG_ESEA,2015,,,83.78407,91.47996
UNSDG_ESEA,2016,,,85.251755,91.973816
UNSDG_ESEA,2017,,,86.70227,92.45009
UNSDG_ESEA,2018,,,88.13336,92.92043
UNSDG_LAC,2000,,,75.10453,90.99186
UNSDG_LAC,2001,,,75.85954,91.37208
UNSDG_LAC,2002,,,76.55073,91.73703
UNSDG_LAC,2003,,,77.238266,92.09408
UNSDG_LAC,2004,,,77.92147,92.43355
UNSDG_LAC,2005,,,78.675285,92.785355
UNSDG_LAC,2006,,,79.3652,93.101456
UNSDG_LAC,2007,,,80.05834,93.391754
UNSDG_LAC,2008,,,80.746735,93.67353
UNSDG_LAC,2009,,,81.43107,93.94465
UNSDG_LAC,2010,,,82.11541,94.21503
UNSDG_LAC,2011,,,82.79576,94.49056
UNSDG_LAC,2012,,,83.46657,94.75865
UNSDG_LAC,2013,,,84.128456,95.01303
UNSDG_LAC,2014,,,84.785446,95.26322
UNSDG_LAC,2015,,,85.437225,95.50876
UNSDG_LAC,2016,,,86.08354,95.745834
UNSDG_LAC,2017,,,86.14425,95.80812
UNSDG_LAC,2018,,,86.77249,96.10605
UNSDG_NAWA,2000,,,76.9974,83.76635
UNSDG_NAWA,2001,,,77.23503,83.99591
UNSDG_NAWA,2002,,,77.64174,84.246796
UNSDG_NAWA,2003,,,78.103035,84.544495
UNSDG_NAWA,2004,,,78.544975,84.83968
UNSDG_NAWA,2005,,,79.2142,85.23867
UNSDG_NAWA,2006,,,79.91614,85.65247
UNSDG_NAWA,2007,,,80.65685,86.07506
UNSDG_NAWA,2008,,,81.35635,86.6121
UNSDG_NAWA,2009,,,82.02292,86.99222
UNSDG_NAWA,2010,,,82.70396,87.378654
UNSDG_NAWA,2011,,,83.40896,87.774536
UNSDG_NAWA,2012,,,84.09262,88.17027
UNSDG_NAWA,2013,,,85.33093,88.57237
UNSDG_NAWA,2014,,,85.985794,88.97414
UNSDG_NAWA,2015,,,86.63359,89.36886
UNSDG_NAWA,2016,,,87.26063,89.74438
UNSDG_NAWA,2017,,,87.847145,90.08174
UNSDG_NAWA,2018,,,88.4052,90.40689
UNSDG_OC,2000,,,35.246918,50.281048
UNSDG_OC,2001,,,35.033905,49.99061
UNSDG_OC,2002,,,34.81352,49.696136
UNSDG_OC,2003,,,34.648228,49.408737
UNSDG_OC,2004,,,34.478596,49.12213
UNSDG_OC,2005,,,34.622498,49.845226
UNSDG_OC,2006,,,34.742683,50.574627
UNSDG_OC,2007,,,34.86548,51.32307
UNSDG_OC,2008,,,34.974678,52.080074
UNSDG_OC,2009,,,35.03509,52.691383
UNSDG_OC,2010,,,35.10097,53.319637
UNSDG_OC,2011,,,35.175922,53.965508
UNSDG_OC,2012,,,35.260494,54.615414
UNSDG_OC,2013,,,35.353653,55.280422
UNSDG_OC,2014,,,35.451847,55.945164
UNSDG_OC,2015,,,35.544884,56.602036
UNSDG_OC,2016,,,35.636703,57.25293
UNSDG_OC,2017,,,35.699223,57.90326
UNSDG_OC,2018,,,35.76377,58.54753
UNSDG_SSA,2000,,,22.080822,45.33523
UNSDG_SSA,2001,,,22.48217,46.134773
UNSDG_SSA,2002,,,22.955622,47.01812
UNSDG_SSA,2003,,,23.458578,47.935745
UNSDG_SSA,2004,,,23.975967,48.864307
UNSDG_SSA,2005,,,24.538412,49.80893
UNSDG_SSA,2006,,,25.121384,50.7738
UNSDG_SSA,2007,,,25.68388,51.706306
UNSDG_SSA,2008,,,26.28579,52.69125
UNSDG_SSA,2009,,,26.90197,53.681767
UNSDG_SSA,2010,,,27.525164,54.673462
UNSDG_SSA,2011,,,27.905876,55.49316
UNSDG_SSA,2012,,,28.53509,56.472736
UNSDG_SSA,2013,,,29.18033,57.452263
UNSDG_SSA,2014,,,29.842985,58.44148
UNSDG_SSA,2015,,,30.522247,59.407066
UNSDG_SSA,2016,,,31.17858,60.34688
UNSDG_SSA,2017,,,31.878296,61.28961
UNSDG_SSA,2018,,,32.501263,62.216713
URY,2000,18752.059,18.661936,93.4677,97.06156
URY,2001,17986.9,18.707901,93.48935,97.12424
URY,2002,16572.79,18.734247,93.510284,97.19621
URY,2003,16694.44,18.747503,93.53068,97.266655
URY,2004,17519.379,18.758753,93.550354,97.335106
URY,2005,18811.32,18.773718,93.68435,97.53285
URY,2006,19560.082,18.79504,93.98976,97.72304
URY,2007,20803.893,18.827305,94.29285,97.905716
URY,2008,22249.383,18.867466,94.59378,98.08139
URY,2009,23138.082,18.912655,94.8926,98.25015
URY,2010,24879.836,18.961153,95.18951,98.41262
URY,2011,26099.322,19.00828,95.484535,98.568886
URY,2012,26953.281,19.057285,95.775185,98.71115
URY,2013,28119.482,19.114016,96.06418,98.84757
URY,2014,28935.098,19.17691,96.352486,98.98115
URY,2015,28941.629,19.24364,96.64013,99.11195
URY,2016,29332.566,19.307959,96.92716,99.240135
URY,2017,29762.434,19.360325,97.213554,99.3656
URY,2018,29757.94,19.395144,97.49937,99.488525
USA,2000,55038.62,30.771969,99.872734,
USA,2001,55017.305,31.077576,99.872444,
USA,2002,55436.117,31.384186,99.87216,
USA,2003,56498.207,31.69288,99.87188,
USA,2004,58131.633,32.007523,99.871605,
USA,2005,59604.754,32.327877,99.87132,98.89697
USA,2006,60676.566,32.65732,99.871056,98.90382
USA,2007,61306.598,32.99774,99.87077,98.91061
USA,2008,60798.434,33.33949,99.87051,98.917366
USA,2009,58714.973,33.67326,99.87023,98.92409
USA,2010,59789.414,34.00552,99.87054,99.01065
USA,2011,60245.484,34.338104,99.84801,99.09637
USA,2012,61134.53,34.66719,99.825905,99.181114
USA,2013,61958.723,34.994648,99.804245,99.26489
USA,2014,63018.805,35.323116,99.78304,99.34764
USA,2015,64359.473,35.65229,99.76232,99.42934
USA,2016,65017.656,35.98604,99.74208,99.509895
USA,2017,66155.555,36.31676,99.72235,99.58934
USA,2018,67719.766,36.628525,99.703125,99.66758
UZB,2000,3410.6504,56.25073,93.37661,87.3126
UZB,2001,3509.7285,56.93888,93.53769,87.803444
UZB,2002,3604.6934,57.641697,93.6957,88.29018
UZB,2003,3711.7786,58.34809,93.850586,88.772545
UZB,2004,3939.5305,59.06995,94.00229,89.25035
UZB,2005,4160.955,59.813454,94.15081,89.72354
UZB,2006,4413.7227,60.58973,94.29619,90.192215
UZB,2007,4764.564,61.4452,94.438385,90.65618
UZB,2008,5115.644,62.395535,94.577385,91.11538
UZB,2009,5439.551,63.404385,94.71318,91.56967
UZB,2010,5760.805,64.41692,94.84581,92.019226
UZB,2011,6100.251,65.41019,94.970184,92.43568
UZB,2012,6435.5645,66.405785,95.0891,92.824425
UZB,2013,6797.775,67.45458,95.20868,93.21602
UZB,2014,7145.11,68.58683,95.32891,93.61048
UZB,2015,7529.7637,69.78132,95.4498,94.00782
UZB,2016,7839.978,70.99592,95.57135,94.40804
UZB,2017,8047.0537,72.20914,95.69356,94.81116
UZB,2018,8348.961,73.46708,95.81627,95.218575
VAT,2000,,1593.1818,,
VAT,2001,,1570.4546,,
VAT,2002,,1554.5454,,
VAT,2003,,1531.8182,,
VAT,2004,,1515.909,,
VAT,2005,,1515.909,,
VAT,2006,,1509.091,,
VAT,2007,,1493.1818,,
VAT,2008,,1472.7273,,
VAT,2009,,1447.7273,,
VAT,2010,,1429.5454,,
VAT,2011,,1418.1818,,
VAT,2012,,1390.909,,
VAT,2013,,1359.091,,
VAT,2014,,1334.091,,
VAT,2015,,1315.909,,
VAT,2016,,1297.7273,,
VAT,2017,,1279.5454,,
VAT,2018,,1254.5454,,
VCT,2000,9999.059,291.18204,66.729454,95.448875
VCT,2001,10177.81,291.04102,68.29329,95.60567
VCT,2002,10736.088,290.67947,69.86859,95.76311
VCT,2003,11475.331,290.12564,71.45503,95.92119
VCT,2004,11979.907,289.37436,73.05254,96.079926
VCT,2005,12320.071,288.3718,74.660805,96.23933
VCT,2006,13233.407,287.24872,76.27974,96.39941
VCT,2007,13732.362,286.01025,77.9089,96.56016
VCT,2008,13850.394,284.7359,79.54833,96.721596
VCT,2009,13723.784,283.38718,81.19771,96.883736
VCT,2010,13175.723,281.98462,82.856834,97.04658
VCT,2011,13168.896,280.4282,84.5255,97.21013
VCT,2012,13397.963,278.85385,86.2035,97.374405
VCT,2013,13804.184,277.3231,87.89055,97.53938
VCT,2014,14040.246,275.78204,89.5866,97.70512
VCT,2015,14508.861,274.29486,89.61494,97.71086
VCT,2016,15197.748,272.73077,89.643486,97.71664
VCT,2017,15533.222,270.95898,89.672165,97.72245
VCT,2018,16139.066,269.07437,89.701065,97.72831
VEN,2000,,27.806482,86.39916,97.2277
VEN,2001,,28.320314,86.94445,97.050606
VEN,2002,,28.836998,87.489746,96.873505
VEN,2003,,29.35515,88.035034,96.69641
VEN,2004,,29.863209,88.58033,96.51932
VEN,2005,,30.367662,89.12562,96.342224
VEN,2006,,30.865248,89.67091,96.16513
VEN,2007,,31.346714,90.2162,95.98804
VEN,2008,,31.805107,90.7615,95.810936
VEN,2009,,32.24114,91.306786,95.63384
VEN,2010,,32.66606,91.85208,95.45675
VEN,2011,,33.087944,92.39737,95.279655
VEN,2012,,33.505844,92.942665,95.10256
VEN,2013,,33.912132,93.48795,94.92547
VEN,2014,,34.299732,94.03325,94.74837
VEN,2015,,34.6624,94.578545,94.57127
VEN,2016,,34.87979,95.12383,94.39418
VEN,2017,,34.652607,95.66913,94.21709
VEN,2018,,33.793537,96.21442,94.03999
VGB,2000,,135.10667,96.7852,95.30274
VGB,2001,,138.83333,96.79126,95.68288
VGB,2002,,143.02667,96.797325,96.06301
VGB,2003,,147.7,96.80339,96.44315
VGB,2004,,152.7,96.809456,96.82329
VGB,2005,,157.95334,96.81552,97.20342
VGB,2006,,163.46,96.82159,97.583565
VGB,2007,,169.27333,96.82765,97.9637
VGB,2008,,175.38667,96.83372,98.343834
VGB,2009,,181.6,96.83978,98.723976
VGB,2010,,184.65334,96.84585,99.10411
VGB,2011,,191.55333,96.85191,99.484245
VGB,2012,,202.46,96.85798,99.86438
VGB,2013,,211.51334,96.85798,99.86438
VGB,2014,,219.92,96.85798,99.86438
VGB,2015,,230.15334,96.85798,99.86438
VGB,2016,,226.02667,96.85798,99.86438
VGB,2017,,218.16,,99.86438
VGB,2018,,231.21333,,99.86438
VIR,2000,,310.26,99.039566,98.4974
VIR,2001,,310.1,99.04954,98.54141
VIR,2002,54299.23,309.80856,99.0595,98.58543
VIR,2003,54086.156,309.10284,99.06947,98.62944
VIR,2004,55883.453,308.14572,99.07944,98.673454
VIR,2005,57838.098,307.49142,99.08941,98.71747
VIR,2006,59911.723,307.03714,99.09938,98.761475
VIR,2007,62332.945,306.3943,99.109344,98.80549
VIR,2008,63057.625,305.63144,99.119316,98.8495
VIR,2009,58895.305,305.04858,99.12929,98.89352
VIR,2010,59272.246,303.7857,99.13925,98.93753
VIR,2011,54443.07,301.13715,99.14922,98.981544
VIR,2012,46422.414,298.02,99.159195,99.02555
VIR,2013,43563.887,294.76572,99.16916,99.069565
VIR,2014,42853.9,291.46286,99.17913,99.11358
VIR,2015,42739.082,286.43143,99.1891,99.15759
VIR,2016,43502.434,279.41428,99.199066,99.20161
VIR,2017,43277.156,271.78287,99.20904,99.24562
VIR,2018,44205.406,263.76285,99.21901,99.28963
VNM,2000,4349.2236,246.16106,49.14892,80.64825
VNM,2001,4570.2686,248.76242,51.112667,81.48169
VNM,2002,4809.6216,251.32399,53.06432,82.30916
VNM,2003,5090.29,253.84944,55.00197,83.12973
VNM,2004,5421.097,256.32272,56.92635,83.94371
VNM,2005,5776.3633,258.71347,58.96632,84.75041
VNM,2006,6098.245,262.15793,61.000317,85.54995
VNM,2007,6418.544,266.83356,63.02786,86.34211
VNM,2008,6659.1357,271.75464,65.048164,87.12656
VNM,2009,6914.339,275.85202,67.06135,87.90332
VNM,2010,7274.733,279.02698,69.069725,88.6734
VNM,2011,7652.619,282.25952,71.06911,89.43496
VNM,2012,7979.868,285.58414,73.05927,90.1879
VNM,2013,8324.198,288.97485,75.03884,90.93164
VNM,2014,8751.883,292.5051,77.008286,91.6664
VNM,2015,9248.024,296.154,78.96692,92.39186
VNM,2016,9743.188,299.9088,80.9141,93.10779
VNM,2017,10290.549,303.6636,82.84858,93.8137
VNM,2018,10936.894,307.04663,84.770294,94.832794
VUT,2000,3342.1672,15.282199,54.71098,85.33176
VUT,2001,3148.3347,15.672437,54.76488,85.3746
VUT,2002,2911.0413,16.06817,54.81917,85.417755
VUT,2003,2962.031,16.469236,54.874233,85.461525
VUT,2004,3005.7974,16.876127,54.929676,85.50559
VUT,2005,3089.437,17.290565,54.624855,85.74604
VUT,2006,3270.7024,17.714437,54.31561,85.8467
VUT,2007,3283.3655,18.153486,54.001717,85.94651
VUT,2008,3381.3857,18.614273,53.68331,86.0456
VUT,2009,3396.736,19.0927,53.36034,86.14398
VUT,2010,3359.8496,19.5452,53.014088,86.22274
VUT,2011,3390.961,19.973995,52.654087,86.28924
VUT,2012,3350.771,20.417883,52.292305,86.35506
VUT,2013,3292.2341,20.87736,51.9286,86.420044
VUT,2014,3302.2917,21.34922,51.562977,86.484215
VUT,2015,3357.639,21.830599,51.195446,86.54756
VUT,2016,3397.7673,22.32133,50.82611,86.61022
VUT,2017,3465.9197,22.848072,50.45486,86.67207
VUT,2018,3482.0227,23.402214,50.082554,86.73451
WB_EAP,2000,8279.299,,,
WB_EAP,2001,8512.431,,,
WB_EAP,2002,8870.338,,,
WB_EAP,2003,9295.639,,,
WB_EAP,2004,9822.029,,,
WB_EAP,2005,10389.535,,,
WB_EAP,2006,11051.691,,,
WB_EAP,2007,11869.004,,,
WB_EAP,2008,12377.856,,,
WB_EAP,2009,12714.224,,,
WB_EAP,2010,13649.818,,,
WB_EAP,2011,14359.679,,,
WB_EAP,2012,15050.348,,,
WB_EAP,2013,15769.158,,,
WB_EAP,2014,16465.184,,,
WB_EAP,2015,17172.613,,,
WB_EAP,2016,17906.893,,,
WB_EAP,2017,18741.928,,,
WB_EAP,2018,19592.787,,,
WB_ECA,2000,29836.898,,,
WB_ECA,2001,30559.861,,,
WB_ECA,2002,31142.578,,,
WB_ECA,2003,31861.031,,,
WB_ECA,2004,33030.97,,,
WB_ECA,2005,34028.66,,,
WB_ECA,2006,35505.06,,,
WB_ECA,2007,36985.766,,,
WB_ECA,2008,37463.883,,,
WB_ECA,2009,35515.92,,,
WB_ECA,2010,36408.71,,,
WB_ECA,2011,37348.582,,,
WB_ECA,2012,37472.355,,,
WB_ECA,2013,37739.586,,,
WB_ECA,2014,38215.492,,,
WB_ECA,2015,38658.89,,,
WB_ECA,2016,39180.496,,,
WB_ECA,2017,40232.266,,,
WB_ECA,2018,41055.445,,,
WB_LAC,2000,14663.654,,,
WB_LAC,2001,14518.147,,,
WB_LAC,2002,14398.792,,,
WB_LAC,2003,14568.346,,,
WB_LAC,2004,15160.492,,,
WB_LAC,2005,15565.822,,,
WB_LAC,2006,16172.71,,,
WB_LAC,2007,16820.953,,,
WB_LAC,2008,17243.326,,,
WB_LAC,2009,16665.797,,,
WB_LAC,2010,17552.035,,,
WB_LAC,2011,18151.834,,,
WB_LAC,2012,18434.943,,,
WB_LAC,2013,18767.875,,,
WB_LAC,2014,18853.408,,,
WB_LAC,2015,18763.834,,,
WB_LAC,2016,18551.818,,,
WB_LAC,2017,18745.582,,,
WB_LAC,2018,18894.209,,,
WB_MENAP,2000,10377.118,,,
WB_MENAP,2001,10360.04,,,
WB_MENAP,2002,10367.434,,,
WB_MENAP,2003,10569.36,,,
WB_MENAP,2004,11141.106,,,
WB_MENAP,2005,11442.411,,,
WB_MENAP,2006,11811.969,,,
WB_MENAP,2007,12144.084,,,
WB_MENAP,2008,12379.392,,,
WB_MENAP,2009,12295.783,,,
WB_MENAP,2010,12616.922,,,
WB_MENAP,2011,12850.983,,,
WB_MENAP,2012,12973.573,,,
WB_MENAP,2013,12954.756,,,
WB_MENAP,2014,13111.288,,,
WB_MENAP,2015,13259.931,,,
WB_MENAP,2016,13645.836,,,
WB_MENAP,2017,13723.836,,,
WB_MENAP,2018,13842.64,,,
WB_NA,2000,54395.99,,,
WB_NA,2001,54414.23,,,
WB_NA,2002,54881.0,,,
WB_NA,2003,55882.54,,,
WB_NA,2004,57460.652,,,
WB_NA,2005,58901.375,,,
WB_NA,2006,59950.812,,,
WB_NA,2007,60574.895,,,
WB_NA,2008,60110.46,,,
WB_NA,2009,58016.86,,,
WB_NA,2010,59082.02,,,
WB_NA,2011,59602.137,,,
WB_NA,2012,60435.074,,,
WB_NA,2013,61242.504,,,
WB_NA,2014,62295.5,,,
WB_NA,2015,63496.156,,,
WB_NA,2016,64079.96,,,
WB_NA,2017,65200.664,,,
WB_NA,2018,66672.05,,,
WB_SA,2000,3097.8066,,,
WB_SA,2001,3182.3164,,,
WB_SA,2002,3244.373,,,
WB_SA,2003,3427.977,,,
WB_SA,2004,3626.66,,,
WB_SA,2005,3844.0063,,,
WB_SA,2006,4085.0732,,,
WB_SA,2007,4330.3027,,,
WB_SA,2008,4419.832,,,
WB_SA,2009,4683.4233,,,
WB_SA,2010,4997.842,,,
WB_SA,2011,5199.3984,,,
WB_SA,2012,5421.17,,,
WB_SA,2013,5690.3267,,,
WB_SA,2014,6029.549,,,
WB_SA,2015,6420.3975,,,
WB_SA,2016,6853.8364,,,
WB_SA,2017,7237.9014,,,
WB_SA,2018,7622.251,,,
